csv_code,coefficient,mean_abs_shap_logit,mean_shap_logit,ref_id,variable,survey_year,feature_group,question
C0732800,-0.03766478703142368,0.008563567682628455,-0.0009415658793316408,C07328.00,CS884246,1988,substance/risk behavior,CHILD SELF-ADMINISTERED: HAVE YOU EVER DRUNK ALCOHOL
C1927700,0.04230819968018631,0.008559134452012907,0.000435858229369161,C19277.00,CS98040E,1998,school/achievement,CHILD SELF-ADMIN: HOW OFTEN IN LAST YEAR DAMAGED SCHOOL PROPERTY ON
Y1668200,0.1380548914632053,0.008489555606094778,-0.004015588231315348,Y16682.00,YASR-61B,2004,school/achievement,IN LAST YEAR R EVER GOTTEN INTO A PHYSICAL FIGHT AT SCHOOL OR WORK
Y0968800,-0.09875496655926565,0.008339589622591712,0.0028649866080613776,Y09688.00,YASR-65A~000005,1998,prior delinquency/contact,YA SELF-REPORT: EVER CONVICTED OF DESTRUCTION OF PROPERTY?
Y0954700,0.017219771598193764,0.00824689089892628,-0.0006771281268207212,Y09547.00,YASR-24A,1998,substance/risk behavior,YA SELF-REPORT:  HAVE YOU EVER USED MARIJUANA
Y0376500,0.053104125483533174,0.00818069826136975,-0.0035320336349870043,Y03765.00,YASR-61O,1994,prior delinquency/contact,YA SELF-REPORT: HAVE YOU EVER IN LAST YEAR HURT SOMEONE ENOUGH TO
C0997104,0.014814630268118134,0.008171312513456274,-0.0004255497558543573,C09971.04,BPEXTR1990,1990,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL SCORE TRICHOTOMOUS ITEMS
C0574800,0.021686053357265,0.008115223135810465,-0.0001280737022650164,C05748.00,ANTIZ1986,1986,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - ALL CHILDREN
C5531500,0.031869772864071104,0.007972954606315025,0.0005042620116653636,C55315.00,ANTI2012,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL RAW SCORE
Y2019900,0.036289657742938915,0.007967731077026521,0.0006179915970292311,Y20199.00,Q4-5AA,2008,school/achievement,HAS R EVER SEEN A STUDENT CARRY A WEAPON ON SCHOOL PROPERTY
S0013300,-0.023036018084386718,0.007939501065721537,7.219328979698082e-05,S00133.00,C1Q59,1995,school/achievement,SCHOOLING #1: AMOUNT OF HOMEWORK ASSIGNED AT GRADE LEVEL
C1588500,0.023586743074967692,0.007939326146429063,-0.00013738119172732315,C15885.00,CS960817,1996,prior delinquency/contact,CHILD SELF-ADMIN: HOW OFTEN IN LAST YEAR HURT SOMEONE BAD ENOUGH TO
C0576200,0.02265412286205943,0.00788731238444479,5.0896974253099373e-05,C05762.00,ANTIZX1986,1986,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - SAME SEX
C2525600,0.014074923591156682,0.007753484221992434,-0.0009048460160700382,C25256.00,BPEXTP2002,2002,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL PERCENTILE SCORE TRICHOTOMOUS
Y3589401,-0.13620728325049067,0.007726023804106193,0.0010964402961668339,Y35894.01,Q13-3G.02~000026,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
C2740400,0.02230596534638346,0.00772404394811108,0.0020450032558174537,C27404.00,BPI-31,2002,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
C2797400,-0.012006283396348896,0.007685743618925671,0.00027244625425720565,C27974.00,ANTIP2004,2004,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL PERCENTILE SCORE - ALL CHILDREN
C1933400,0.052222716917285916,0.007680509023583161,-0.0008076191673473711,C19334.00,CS98063,1998,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST USED MARIJUANA
C2497800,0.011769208654202465,0.007627458968031479,-0.0004992453368665202,C24978.00,ANTIZ2000,2000,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - ALL CHILDREN
Y1739100,0.02996400577395769,0.0075991570130121856,0.0007875621217718695,Y17391.00,Q4-5AA,2006,school/achievement,HAS R EVER SEEN A STUDENT CARRY A WEAPON ON SCHOOL PROPERTY
Y3326400,0.15567166324876253,0.007571348872122979,-1.753438830969864e-06,Y33264.00,YASR-67,2014,prior delinquency/contact,EVER/SINCE DATE OF LAST INTERVIEW R BEEN ON PROBATION?
Y1489400,-0.10326417066667967,0.007554367077638324,0.0013293572188787016,Y14894.00,Q4-5AB,2004,school/achievement,IN LAST SCHOOL YEAR HOW OFTEN HAS R SEEN A STUDENT CARRY A WEAPON
Y1176806,0.15473578002453559,0.007525830643266732,-1.7428973235903851e-06,Y11768.06,YASR-65A~000007,2000,substance/risk behavior,CHARGES R MOST RECENTLY CONVICTED OF - POSSESSION OF MARIJUANA OR
Y1177300,-0.05803814406034092,0.007514832497602687,-0.0018885340037123931,Y11773.00,YASR-69B,2000,socioeconomic/work,WAS ANY OF VOLUNTEER WORK R HAS DONE COURT ORDERED?
C1370500,-0.06214900965244607,0.007408759873975801,-0.0003635135089436784,C13705.00,CS942649,1994,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST USED MARIJUANA
C1140600,0.03471897524768639,0.007408385306779446,-0.00019436914795040782,C11406.00,CS926869,1992,substance/risk behavior,CHILD SELF-ADMINISTERED: HAS CHILD USED OTHER DRUGS IN THE PAST 3
C0565000,0.01385445834630408,0.007337233931241721,-0.00010020923018430108,C05650.00,MS860528,1986,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
Y3671600,0.16613469811262369,0.00731642703937149,-0.0019308927954744006,Y36716.00,YASR-67,2016,prior delinquency/contact,EVER/SINCE DATE OF LAST INTERVIEW R BEEN ON PROBATION?
Y3587004,-0.04436602545498268,0.007292406995247412,0.00036840515487688305,Y35870.04,Q13-3C.02~000011,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
S0063200,0.03328068986089758,0.007189730192483044,0.0006296382684262998,S00632.00,P2Q38O,1995,school/achievement,PRINCIPAL #2: SCHOOL PROBLEM - DEGREE OF POSSESSION OF WEAPONS
Y1668802,0.19678865144349605,0.007076026661161404,-0.003886409942922257,Y16688.02,YASR-65A~000003,2004,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - THEFT
C1137500,-0.03541549625922241,0.0070265601865584105,0.0005703400364197383,C11375.00,CS926768,1992,school/achievement,CHILD SELF-ADMIN: HOW OFTEN IN LAST YEAR DAMAGED SCHOOL PROPERTY ON
Y1667600,0.09426903450042261,0.006984658270618195,-0.0008778648404641848,Y16676.00,YASR-60F,2004,school/achievement,HOW MANY TIMES IN LAST YEAR R DAMAGED SCHOOL PROPERTY ON PURPOSE
C1563200,0.039443891339911406,0.006971916424532905,0.0006879469029086103,C15632.00,BPMIS21996,1996,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL RAW SCORE TRICHOTOMOUS ITEMS -
Y0672100,-0.10183448638266848,0.006953668785923108,0.0012991694208756147,Y06721.00,YASR-65A~000012,1996,substance/risk behavior,YASR: EVER CONVICTED OF DRINKING/PURCHASING ALCOHOL WHILE UNDER
C1140300,-0.028040924690189907,0.006835561348874117,6.995432143010904e-05,C11403.00,CS926863,1992,substance/risk behavior,CHILD SELF-ADMINISTERED: HAS CHILD USED MARIJUANA IN THE PAST 3
C5807900,0.03694228215553069,0.006830462956081093,-0.0006178633871639182,C58079.00,ANTIP2014,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL PERCENTILE SCORE - ALL CHILDREN
Y3589301,-0.07113944245614812,0.006802676497364662,-0.0015258194179877656,Y35893.01,Q13-3G.01~000026,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
C3987800,-0.018399077249841318,0.006653214166741907,0.00013877949453448742,C39878.00,ANTIZX2010,2010,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - SAME SEX
C5192800,0.03840433623233062,0.006611223678152563,-0.00023589017570951407,C51928.00,MS-BPI-31,2010,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
C0731000,0.06727266588532847,0.006588500546032616,0.0005628001111971037,C07310.00,CS884224,1988,school/achievement,CHILD SELF-ADMINISTERED: DAMAGED SCHOOL PROPERTY ON PURPOSE
Y0379700,-0.03696427944855433,0.006582261244602168,0.0006052341410747261,Y03797.00,YASR-66D,1994,prior delinquency/contact,YASR: EVER BEEN REFERRED TO COURT-RELATED COUNSELING BY
Y2939300,-0.016986939272341253,0.006576556899176164,-0.0003870080054596866,Y29393.00,Q16-11D,2012,other,TREATMENT BY OTHERS:  HOW OFTEN PEOPLE HAVE ACTED AS IF THEY THINK
C3946100,0.01498585258857738,0.00657353887600038,0.0003021881253942797,C39461.00,MS-BPI-06,2008,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
Y0968000,0.07484811952688748,0.0064904672043519275,-0.00019284238767245033,Y09680.00,YASR-63,1998,prior delinquency/contact,YA SELF-REPORT: NUMBER OF TIMES BEEN CONVICTED OF SOMETHING
C1183100,-0.008848922846292389,0.006383807534829977,-1.645427819207355e-05,C11831.00,MS921343,1992,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
Y0668900,-0.0226407096099296,0.006371962545022311,-1.7130997187814697e-05,Y06689.00,YASR-61E,1996,prior delinquency/contact,YA SELF-REPORT: EVER IN LAST YEAR DAMAGED PROPERTY OF OTHERS ON
Y2256600,0.06111068493709626,0.006358567395648381,0.002553342852833466,Y22566.00,YASR-60C,2008,prior delinquency/contact,HOW MANY TIMES IN LAST YEAR R HURT SOMEONE BADLY ENOUGH TO NEED
C3105500,0.011707510057709094,0.006302401968765545,-6.922498836777327e-05,C31055.00,ANTIZX2006,2006,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - SAME SEX
Y0971600,-0.07544041661856248,0.006285600815161113,-0.0010504353189071712,Y09716.00,YASR-69B,1998,socioeconomic/work,YA SELF-REPORT: WAS VOLUNTEER WORK COURT ORDERED?
Y1739200,-0.0810772638891584,0.006279153382336115,-0.00028218863247634176,Y17392.00,Q4-5AB,2006,school/achievement,IN LAST SCHOOL YEAR HOW OFTEN HAS R SEEN A STUDENT CARRY A WEAPON
C3105200,0.01251739034829675,0.006246299451792667,2.305384947262013e-05,C31052.00,ANTI2006,2006,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL RAW SCORE
C1592600,-0.05193607569658271,0.006208340753837286,-0.0028474786587752475,C15926.00,CS960945,1996,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST USED MARIJUANA
C5530600,0.16676221683000167,0.006181303488087146,-0.0007754794473207755,C55306.00,BPMIS22012,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL RAW SCORE TRICHOTOMOUS ITEMS -
C0984800,-0.009276675512341626,0.00614505101651023,-5.809056640664109e-05,C09848.00,MS901343,1990,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
C3105300,0.010854651581726956,0.006080992464184169,-0.00012429493107350332,C31053.00,ANTIPX2006,2006,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL PERCENTILE SCORE - SAME SEX
C0566600,-0.017705399153536583,0.00607222413757107,-0.0006319467570931697,C05666.00,MS860544,1986,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
Y3587500,0.019015454321807897,0.005951133284372415,0.0004018712501419882,Y35875.00,Q13-3D.01~000013,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
C0944600,-0.016601257136018094,0.005782462292866116,0.00019749773441936108,C09446.00,CS906657,1990,substance/risk behavior,CHILD SELF-ADMINISTERED: HAVE R DRUNK ALCOHOL IN THE PAST 3 MONTHS
C1137200,-0.01785524016281636,0.005738668858548661,0.00028012703486300536,C11372.00,CS926762,1992,prior delinquency/contact,CHILD SELF-ADMIN: HOW OFTEN IN LAST YEAR HURT SOMEONE BAD ENOUGH TO
C3609200,-0.013290368469864845,0.005723255091213378,-0.00019110005516244515,C36092.00,ANTIZX2008,2008,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - SAME SEX
C3105400,0.010174525379070773,0.005717319412418931,-8.782385483707106e-05,C31054.00,ANTIP2006,2006,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL PERCENTILE SCORE - ALL CHILDREN
C1798400,-0.009418574276146898,0.00560836264157557,0.0005877908853588033,C17984.00,BPEXTZ1998,1998,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL STANDARD SCORE TRICHOTOMOUS ITEMS
C3040300,0.015522471064693497,0.005518451069506145,0.0005438058159686744,C30403.00,CSAS024A,2004,peer/neighborhood,CHILD SELF-ADMIN: HAS CHILD EVER SEEN STUDENT CARRY A WEAPON ON
C0733200,-0.061679023059406576,0.005500123691649291,-0.0005034920051875253,C07332.00,CS884251,1988,substance/risk behavior,CHILD SELF-ADMINISTERED: R USED MARIJUANA IN THE PAST 3 MONTHS
C1910300,-0.011269539873627492,0.00545749895981913,-0.00019833263893996115,C19103.00,CS98005A,1998,family/home,CHILD SELF-ADMIN: HOW MUCH SAY IN RULES ABOUT WATCHING TV
Y0968500,-0.09229832822058347,0.005454148900335237,-0.0009664757054493416,Y09685.00,YASR-65A~000002,1998,prior delinquency/contact,YA SELF-REPORT: EVER CONVICTED OF ROBBERY?
C5807700,-0.037088498473976564,0.005454099128872376,0.0003563901620808801,C58077.00,ANTI2014,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL RAW SCORE
C1560200,-0.009076807152283452,0.0054104875970449615,0.0004320311713221822,C15602.00,ANTIZ1996,1996,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - ALL CHILDREN
C6032300,-0.03147675825392093,0.00535208721158614,-3.3894217506374224e-05,C60323.00,MS-BPI-10,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
C0112600,-0.007193892509753423,0.005337521129882919,0.0002696327111755369,C01126.00,NHCHLD1986,1986,family/home,NUMBER OF MEMBERS UNDER 18 IN HH OF MOTHER
C3105000,-0.01248996219906295,0.005232536928283967,0.00020384382685935181,C31050.00,BPEXTZ2006,2006,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL STANDARD SCORE TRICHOTOMOUS ITEMS
C3608600,-0.012429899061116316,0.005140082236308864,0.00016353589137967696,C36086.00,BPEXTP2008,2008,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL PERCENTILE SCORE TRICHOTOMOUS
C5766800,0.054860112321042265,0.005137791156542221,-0.00286276815456481,C57668.00,MS-BPI-28,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
C0797106,-0.0109369705977125,0.005099602983368111,0.00036516882907530984,C07971.06,BPEXTZ1988,1988,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL STANDARD SCORE TRICHOTOMOUS ITEMS
Y2258700,-0.06751175581102647,0.00499793420829701,-0.002661385718671266,Y22587.00,YASR-69B,2008,socioeconomic/work,WAS ANY OF VOLUNTEER WORK R HAS DONE COURT ORDERED?
Y1176800,0.08397414560231468,0.00485801652604353,0.0019469871680252286,Y11768.00,YASR-65A~000001,2000,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - ASSAULT
Y0970800,0.017638170122801257,0.0047760490573734195,0.00032076659463901527,Y09708.00,YASR-66D,1998,prior delinquency/contact,YASR: EVER BEEN REFERRED TO COURT-RELATED COUNSELING BY
Y0969700,0.051138668794775057,0.004673773824370839,0.0011279037833678287,Y09697.00,YASR-65B,1998,prior delinquency/contact,YA SELF-REPORT: EVER BEEN CONVICTED OF ANYTHING IN ADULT COURT?
Y0969500,-0.06204567761662916,0.004599930837643525,-0.0005781410334591507,Y09695.00,YASR-65A~000012,1998,substance/risk behavior,YASR: EVER CONVICTED OF DRINKING/PURCHASING ALCOHOL WHILE UNDER
C1196200,0.007001431752590419,0.004576175424920378,-0.0002042940754474061,C11962.00,ANTIPX1992,1992,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL PERCENTILE SCORE - SAME SEX
C0795200,-0.00977816948637239,0.004558282675921483,0.00016610312515305086,C07952.00,ANTIZ1988,1988,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - ALL CHILDREN
Y0375200,0.019881978624215584,0.004529736669850675,-0.0005756249983533318,Y03752.00,YASR-61E,1994,prior delinquency/contact,YA SELF-REPORT: EVER IN LAST YEAR DAMAGED PROPERTY OF OTHERS ON
C5531700,0.014809843616092354,0.004437187687343047,0.00012827126034973017,C55317.00,ANTIP2012,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL PERCENTILE SCORE - ALL CHILDREN
C0944700,0.013632925755700947,0.0043890231260919664,-0.00020742316903186924,C09447.00,CS906659,1990,substance/risk behavior,CHILD SELF-ADMINISTERED: R'S AGE WHEN FIRST DRANK ALCOHOL
Y2020000,0.07412299142577529,0.004371583629180786,0.0016278236599101988,Y20200.00,Q4-5AB,2008,school/achievement,IN LAST SCHOOL YEAR HOW OFTEN HAS R SEEN A STUDENT CARRY A WEAPON
C2739100,0.007456836204462259,0.004361622150192112,0.0001103302789544651,C27391.00,BPI-19,2002,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
Y3248303,-0.02922055135919923,0.0043460403415719025,-0.0007447182547851035,Y32483.03,Q13-3F.01~000028,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
C5807800,0.02206887103569183,0.00416563627330187,-0.00047164599950698117,C58078.00,ANTIPX2014,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL PERCENTILE SCORE - SAME SEX
C3945900,0.01066986092981312,0.004134620190918422,-0.00036814497964879843,C39459.00,MS-BPI-04,2008,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
Y2876204,-0.02519134519035959,0.004103050593021922,-0.0003138467663606564,Y28762.04,Q13-3C.02~000011,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
C5121900,-0.23561660776237864,0.0040951319300308485,-0.0028192215545610392,C51219.00,CSAS056B,2010,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST DRANK ALCOHOL
Y3246003,-0.01677148766771046,0.004089468006643951,0.000947878936630421,Y32460.03,Q13-3A.02~000004,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
C6100500,0.12486656394183165,0.0040532456016047404,0.002029786652529555,C61005.00,MS-BPI-11,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
Y1417900,-0.14416969342150168,0.00401885422482557,0.00401885422482557,Y14179.00,YASR-69B,2002,socioeconomic/work,WAS ANY OF VOLUNTEER WORK R HAS DONE COURT ORDERED?
C2472600,-0.05499227026753054,0.0040171969835721,-0.001344237995623047,C24726.00,CSAS063,2000,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST USED MARIJUANA
C2796400,0.008268521394996831,0.003964986882872867,-0.0005219899821961384,C27964.00,BPEXTR2004,2004,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL SCORE TRICHOTOMOUS ITEMS
C5967600,0.09635176032393056,0.0039051462906942204,-0.0007834155707114498,C59676.00,CSAS040B,2014,prior delinquency/contact,CHILD SELF-ADMIN: HOW OFTEN IN LAST YEAR HURT SOMEONE BAD ENOUGH TO
C0576704,-0.01001274316086885,0.0038802059527170115,0.00015358076706911594,C05767.04,BPEXTR1986,1986,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL SCORE TRICHOTOMOUS ITEMS
C1798900,-0.028716980660447304,0.0038233478793054288,0.0005697560299111442,C17989.00,BPMIS21998,1998,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL RAW SCORE TRICHOTOMOUS ITEMS -
C6034100,0.07758907741320015,0.0037728598163232706,8.737516943786141e-07,C60341.00,MS-BPI-28,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
C5806800,0.12148212861701999,0.0036565966260254973,0.00028085614152428996,C58068.00,BPMIS22014,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL RAW SCORE TRICHOTOMOUS ITEMS -
Y3248901,0.02554329962827404,0.003513966676673657,0.001309874213185857,Y32489.01,Q13-3G.01~000026,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
Y3246105,0.023599123999638795,0.003487123312906318,0.0003309805887009536,Y32461.05,Q13-3A.03~000006,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
C6032400,-0.02885665823563311,0.0034310577341417365,-0.0006968228938888347,C60324.00,MS-BPI-11,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
Y2875605,-0.020475109568677707,0.003359423719668464,-0.0003170059128977189,Y28756.05,Q13-3A.02~000006,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
C3987900,0.009117711160841525,0.003325196829244383,-0.00011268561112601891,C39879.00,ANTIZ2010,2010,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - ALL CHILDREN
Y1417400,-0.10220366280536955,0.0033183090452306185,0.0016617447031363043,Y14174.00,YASR-65A~000001,2002,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - ASSAULT
C1797300,0.00549712304852249,0.00329580359709946,-0.0003655986854090409,C17973.00,ANTIZX1998,1998,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - SAME SEX
Y1417402,0.07593913461721286,0.0032609669023818547,-0.002030211425604981,Y14174.02,YASR-65A~000003,2002,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - THEFT
C6099800,-0.07358776043453695,0.003159994545724486,-0.001967348097551477,C60998.00,MS-BPI-04,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
C5531300,0.014212705934385521,0.0031503322899916093,0.00010197093255749532,C55313.00,BPEXTZ2012,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL STANDARD SCORE TRICHOTOMOUS ITEMS
Y3326300,0.14231535132234086,0.0031321013734802454,-0.000825754010669617,Y33263.00,YASR-66,2014,prior delinquency/contact,EVER/SINCE DATE OF LAST INTERVIEW R BEEN SENTENCED TO A CORRECTIONS
C6053700,0.05804972001021807,0.0031223271394964286,-0.0021390658536859053,C60537.00,ANTIP2016,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL PERCENTILE SCORE - ALL CHILDREN
C6053900,0.05728058153198691,0.003059990523704345,-0.002078688164386251,C60539.00,ANTIZ2016,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - ALL CHILDREN
Y0375300,-0.009587607621563651,0.00300131328159267,0.00015584544392929528,Y03753.00,YASR-61B,1994,prior delinquency/contact,YA SELF-REPORT: HAVE YOU EVER IN PAST YEAR GOTTEN INTO FIGHT AT
Y1668900,0.04280810261741903,0.0029715404106239077,0.0011915081743815567,Y16689.00,YASR-66,2004,prior delinquency/contact,EVER/SINCE DATE OF LAST INTERVIEW R BEEN SENTENCED TO A CORRECTIONS
C5531900,0.010500955879059404,0.002956745859692814,0.00011751515519985996,C55319.00,ANTIZ2012,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - ALL CHILDREN
C2797000,-0.006202257813681761,0.0029402892475840006,0.0003851887321658388,C27970.00,BPEXTZ2004,2004,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL STANDARD SCORE TRICHOTOMOUS ITEMS
Y3586403,-0.013298656139138734,0.0029252874110356013,7.71155652926968e-05,Y35864.03,Q13-3A.02~000004,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
C3608700,0.008116881292010929,0.0028986793924043646,-0.00017992911895344093,C36087.00,BPEXTZ2008,2008,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL STANDARD SCORE TRICHOTOMOUS ITEMS
C6053300,-0.05581515890621293,0.002871465592510359,0.0012475984219789391,C60533.00,BPEXTZ2016,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL STANDARD SCORE TRICHOTOMOUS ITEMS
C5192400,0.016946242901139726,0.0028615215501722226,-3.251008036310637e-05,C51924.00,MS-BPI-28,2010,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
C3049900,-0.0913526952225715,0.0028568908703649,-0.0015830697059936714,C30499.00,CSAS057B,2004,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST DRANK ALCOHOL MORE THAN
Y0670600,0.036668148337653035,0.002820198006057104,9.76206435176517e-05,Y06706.00,YASR-63,1996,prior delinquency/contact,YA SELF-REPORT: NUMBER OF TIMES BEEN CONVICTED OF SOMETHING
Y1942700,0.029472181501964578,0.002801975248867882,-0.000892816425624054,Y19427.00,YASR-69B,2006,socioeconomic/work,WAS ANY OF VOLUNTEER WORK R HAS DONE COURT ORDERED?
Y2877400,0.016771586439725324,0.002751916854732413,-0.00024393232386469427,Y28774.00,Q13-3E.02~000019,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
C2737600,0.004890972843434807,0.0027354904016244526,0.000381803830980365,C27376.00,BPI-04,2002,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
Y0377300,-0.041402387946398105,0.0026831105216260738,0.0006722349555790353,Y03773.00,YASR-65A~000001,1994,prior delinquency/contact,YA SELF-REPORT: EVER CONVICTED OF ASSAULT?
C6053800,-0.050626576655104866,0.0025554612457864864,0.0017354406803444546,C60538.00,ANTIZX2016,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - SAME SEX
C0733500,-0.04169325715165918,0.0025434869097445884,-0.0006478061126377757,C07335.00,CS884255,1988,substance/risk behavior,CHILD SELF-ADMINISTERED: USED OTHER DRUGS IN THE PAST 3 MONTHS
